,Start,End,Attenuation
0,A,B,0.050911708263
1,A,C,0.0219064197835
2,A,D,0.0158472121161
3,A,E,0.0126756563368
4,A,F,0.00698409054744
5,B,A,0.050911708263
6,B,C,0.00806622972429
7,B,D,0.0171143503352
8,B,E,0.0243866551449
9,B,F,0.0163776720354
10,C,A,0.0219064197835
11,C,B,0.00806622972429
12,C,D,0.00800185007937
13,C,E,0.00440867296043
14,C,F,0.00301422337371
15,D,A,0.0158472121161
16,D,B,0.0171143503352
17,D,C,0.00800185007937
18,D,E,0.0050812742264
19,D,F,0.010749770427
20,E,A,0.0126756563368
21,E,B,0.0243866551449
22,E,C,0.00440867296043
23,E,D,0.0050812742264
24,E,F,0.00877657370953
25,F,A,0.00698409054744
26,F,B,0.0163776720354
27,F,C,0.00301422337371
28,F,D,0.010749770427
29,F,E,0.00877657370953
