,Start,End,Attenuation
0,A,B,0.00194180062129
1,A,C,0.0135788326245
2,A,D,0.0184032850047
3,A,E,0.00216099522018
4,A,F,0.0152626101925
5,A,G,0.00206911814988
6,A,H,0.00863288702268
7,A,I,0.00549557637144
8,B,A,0.00194180062129
9,B,C,0.00433633889174
10,B,D,0.0034645147711
11,B,E,0.00406197877233
12,B,F,0.00361530638645
13,B,G,0.00691034592007
14,B,H,0.00646344440114
15,B,I,0.00681060074174
16,C,A,0.0135788326245
17,C,B,0.00433633889174
18,C,D,0.0173826569225
19,C,E,0.00264278218637
20,C,F,0.0155607603125
21,C,G,0.00296577295826
22,C,H,0.0248412309263
23,C,I,0.00957862951461
24,D,A,0.0184032850047
25,D,B,0.0034645147711
26,D,C,0.0173826569225
27,D,E,0.00491570765937
28,D,F,1.81975341108
29,D,G,0.0046797928706
30,D,H,0.0473652397494
31,D,I,0.0257164528297
32,E,A,0.00216099522018
33,E,B,0.00406197877233
34,E,C,0.00264278218637
35,E,D,0.00491570765937
36,E,F,0.00546945030089
37,E,G,0.064860223472
38,E,H,0.00581964934446
39,E,I,0.0117236815875
40,F,A,0.0152626101925
41,F,B,0.00361530638645
42,F,C,0.0155607603125
43,F,D,1.81975341108
44,F,E,0.00546945030089
45,F,G,0.00517040953641
46,F,H,0.0526943518277
47,F,I,0.031935862659
48,G,A,0.00206911814988
49,G,B,0.00691034592007
50,G,C,0.00296577295826
51,G,D,0.0046797928706
52,G,E,0.064860223472
53,G,F,0.00517040953641
54,G,H,0.00667763998612
55,G,I,0.0134125373852
56,H,A,0.00863288702268
57,H,B,0.00646344440114
58,H,C,0.0248412309263
59,H,D,0.0473652397494
60,H,E,0.00581964934446
61,H,F,0.0526943518277
62,H,G,0.00667763998612
63,H,I,0.0666651486774
64,I,A,0.00549557637144
65,I,B,0.00681060074174
66,I,C,0.00957862951461
67,I,D,0.0257164528297
68,I,E,0.0117236815875
69,I,F,0.031935862659
70,I,G,0.0134125373852
71,I,H,0.0666651486774
