,Start,End,Attenuation
0,A,B,0.145360393528
1,A,C,1.47325000574
2,A,D,0.0135839910808
3,A,E,0.00342431256341
4,A,F,0.00205369697283
5,A,G,0.00778117318381
6,A,H,0.00691913497225
7,B,A,0.145360393528
8,B,C,0.101309336172
9,B,D,0.0081719215837
10,B,E,0.00257554318592
11,B,F,0.00164800901091
12,B,G,0.00516989137357
13,B,H,0.00494887779489
14,C,A,1.47325000574
15,C,B,0.101309336172
16,C,D,0.0139595995518
17,C,E,0.0035767333006
18,C,F,0.00210396698025
19,C,G,0.00813760508083
20,C,H,0.0068186103521
21,D,A,0.0135839910808
22,D,B,0.0081719215837
23,D,C,0.0139595995518
24,D,E,0.0117482641209
25,D,F,0.00536206344835
26,D,G,0.100637691187
27,D,H,0.0528553385217
28,E,A,0.00342431256341
29,E,B,0.00257554318592
30,E,C,0.0035767333006
31,E,D,0.0117482641209
32,E,F,0.0311641490692
33,E,G,0.0270991013431
34,E,H,0.0113583475578
35,F,A,0.00205369697283
36,F,B,0.00164800901091
37,F,C,0.00210396698025
38,F,D,0.00536206344835
39,F,E,0.0311641490692
40,F,G,0.00868566497524
41,F,H,0.00681425942314
42,G,A,0.00778117318381
43,G,B,0.00516989137357
44,G,C,0.00813760508083
45,G,D,0.100637691187
46,G,E,0.0270991013431
47,G,F,0.00868566497524
48,G,H,0.0418106022397
49,H,A,0.00691913497225
50,H,B,0.00494887779489
51,H,C,0.0068186103521
52,H,D,0.0528553385217
53,H,E,0.0113583475578
54,H,F,0.00681425942314
55,H,G,0.0418106022397
