,Start,End,Attenuation
0,A,B,0.00445890986106
1,A,C,0.319939044041
2,A,D,0.00651695096064
3,A,E,0.00318013156667
4,A,F,0.00280052278651
5,A,G,0.00282425359221
6,A,H,0.00552390614006
7,A,I,0.00879913495418
8,B,A,0.00445890986106
9,B,C,0.00408168157358
10,B,D,0.0102878270569
11,B,E,0.0082571650518
12,B,F,0.00561334432518
13,B,G,0.0477608782956
14,B,H,0.33957386824
15,B,I,0.00466909218681
16,C,A,0.319939044041
17,C,B,0.00408168157358
18,C,D,0.00513832070703
19,C,E,0.00269903256343
20,C,F,0.00301385595153
21,C,G,0.00257503594907
22,C,H,0.00493930543598
23,C,I,0.00647661527013
24,D,A,0.00651695096064
25,D,B,0.0102878270569
26,D,C,0.00513832070703
27,D,E,0.0344002048813
28,D,F,0.00211242316376
29,D,G,0.00878320791132
30,D,H,0.0141574499508
31,D,I,0.0329433896642
32,E,A,0.00318013156667
33,E,B,0.0082571650518
34,E,C,0.00269903256343
35,E,D,0.0344002048813
36,E,F,0.00170441303865
37,E,G,0.0112810189872
38,E,H,0.00958183309201
39,E,I,0.010251857831
40,F,A,0.00280052278651
41,F,B,0.00561334432518
42,F,C,0.00301385595153
43,F,D,0.00211242316376
44,F,E,0.00170441303865
45,F,G,0.0035235152331
46,F,H,0.00509169039389
47,F,I,0.0016125569918
48,G,A,0.00282425359221
49,G,B,0.0477608782956
50,G,C,0.00257503594907
51,G,D,0.00878320791132
52,G,E,0.0112810189872
53,G,F,0.0035235152331
54,G,H,0.0323569270965
55,G,I,0.00385631235706
56,H,A,0.00552390614006
57,H,B,0.33957386824
58,H,C,0.00493930543598
59,H,D,0.0141574499508
60,H,E,0.00958183309201
61,H,F,0.00509169039389
62,H,G,0.0323569270965
63,H,I,0.00592158490959
64,I,A,0.00879913495418
65,I,B,0.00466909218681
66,I,C,0.00647661527013
67,I,D,0.0329433896642
68,I,E,0.010251857831
69,I,F,0.0016125569918
70,I,G,0.00385631235706
71,I,H,0.00592158490959
