,Start,End,Attenuation
0,A,B,0.00199869033346
1,A,C,0.00611827555268
2,A,D,0.00654823278799
3,A,E,0.00262044526044
4,A,F,0.0124998925244
5,A,G,0.00220522791368
6,A,H,0.00856069229473
7,B,A,0.00199869033346
8,B,C,0.00373782889997
9,B,D,0.00402501212533
10,B,E,0.0908338146285
11,B,F,0.00346255406549
12,B,G,0.141392200617
13,B,H,0.00633201418109
14,C,A,0.00611827555268
15,C,B,0.00373782889997
16,C,D,1.4890382987
17,C,E,0.00434926078519
18,C,F,0.0041498340667
19,C,G,0.00349969691937
20,C,H,0.00621912848484
21,D,A,0.00654823278799
22,D,B,0.00402501212533
23,D,C,1.4890382987
24,D,E,0.00477679521733
25,D,F,0.00458652498535
26,D,G,0.00379768947223
27,D,H,0.00710081444004
28,E,A,0.00262044526044
29,E,B,0.0908338146285
30,E,C,0.00434926078519
31,E,D,0.00477679521733
32,E,F,0.00531566903211
33,E,G,0.29032295278
34,E,H,0.0113850110025
35,F,A,0.0124998925244
36,F,B,0.00346255406549
37,F,C,0.0041498340667
38,F,D,0.00458652498535
39,F,E,0.00531566903211
40,F,G,0.00437424726728
41,F,H,0.0463419479047
42,G,A,0.00220522791368
43,G,B,0.141392200617
44,G,C,0.00349969691937
45,G,D,0.00379768947223
46,G,E,0.29032295278
47,G,F,0.00437424726728
48,G,H,0.0083486313416
49,H,A,0.00856069229473
50,H,B,0.00633201418109
51,H,C,0.00621912848484
52,H,D,0.00710081444004
53,H,E,0.0113850110025
54,H,F,0.0463419479047
55,H,G,0.0083486313416
