,Start,End,Attenuation
0,A,B,0.00331871921184
1,A,C,0.0072629880685
2,A,D,0.00195222884336
3,A,E,0.00296059551136
4,A,F,0.0104808023099
5,B,A,0.00331871921184
6,B,C,0.00326512104527
7,B,D,0.0143301496411
8,B,E,0.00473750734291
9,B,F,0.0138546335587
10,C,A,0.0072629880685
11,C,B,0.00326512104527
12,C,D,0.00308470510454
13,C,E,0.0126951891486
14,C,F,0.00445569852486
15,D,A,0.00195222884336
16,D,B,0.0143301496411
17,D,C,0.00308470510454
18,D,E,0.00814180955388
19,D,F,0.00402557371827
20,E,A,0.00296059551136
21,E,B,0.00473750734291
22,E,C,0.0126951891486
23,E,D,0.00814180955388
24,E,F,0.00357319156508
25,F,A,0.0104808023099
26,F,B,0.0138546335587
27,F,C,0.00445569852486
28,F,D,0.00402557371827
29,F,E,0.00357319156508
