,Start,End,Attenuation
0,A,B,0.162655460295
1,A,C,0.187796658576
2,A,D,0.0133719605365
3,A,E,0.00375503297244
4,A,F,0.0021168303919
5,B,A,0.162655460295
6,B,C,0.0657155671178
7,B,D,0.00810741177691
8,B,E,0.00283270893695
9,B,F,0.00170938105074
10,C,A,0.187796658576
11,C,B,0.0657155671178
12,C,D,0.0137416729181
13,C,E,0.00393936005649
14,C,F,0.00217319705639
15,D,A,0.0133719605365
16,D,B,0.00810741177691
17,D,C,0.0137416729181
18,D,E,0.0168770164239
19,D,F,0.00583814388422
20,E,A,0.00375503297244
21,E,B,0.00283270893695
22,E,C,0.00393936005649
23,E,D,0.0168770164239
24,E,F,0.032566626815
25,F,A,0.0021168303919
26,F,B,0.00170938105074
27,F,C,0.00217319705639
28,F,D,0.00583814388422
29,F,E,0.032566626815
