,Start,End,Attenuation
0,A,B,0.00334625135401
1,A,C,0.00166336683629
2,A,D,0.00212688288508
3,A,E,0.564401106492
4,A,F,0.00239292623731
5,B,A,0.00334625135401
6,B,C,0.00797174166324
7,B,D,0.0364771615098
8,B,E,0.00329827161011
9,B,F,0.0982810433405
10,C,A,0.00166336683629
11,C,B,0.00797174166324
12,C,D,0.0212889450385
13,C,E,0.00158032403547
14,C,F,0.0107199905552
15,D,A,0.00212688288508
16,D,B,0.0364771615098
17,D,C,0.0212889450385
18,D,E,0.00206790516455
19,D,F,0.122701723972
20,E,A,0.564401106492
21,E,B,0.00329827161011
22,E,C,0.00158032403547
23,E,D,0.00206790516455
24,E,F,0.00235814020988
25,F,A,0.00239292623731
26,F,B,0.0982810433405
27,F,C,0.0107199905552
28,F,D,0.122701723972
29,F,E,0.00235814020988
