,Start,End,Attenuation
0,A,B,0.0326363712448
1,A,C,0.0131042294798
2,A,D,0.048401891563
3,A,E,0.0089205412204
4,A,F,0.00508511905491
5,A,G,0.00860763380105
6,B,A,0.0326363712448
7,B,C,0.00491280564482
8,B,D,0.0406076537875
9,B,E,0.0080615771419
10,B,F,0.00407522611208
11,B,G,0.00409293838261
12,C,A,0.0131042294798
13,C,B,0.00491280564482
14,C,D,0.00736537981168
15,C,E,0.00441121843775
16,C,F,0.00390340826083
17,C,G,0.0298067439332
18,D,A,0.048401891563
19,D,B,0.0406076537875
20,D,C,0.00736537981168
21,D,E,0.0048734800655
22,D,F,0.00300708755821
23,D,G,0.00761110703595
24,E,A,0.0089205412204
25,E,B,0.0080615771419
26,E,C,0.00441121843775
27,E,D,0.0048734800655
28,E,F,0.0432494976533
29,E,G,0.00257793763056
30,F,A,0.00508511905491
31,F,B,0.00407522611208
32,F,C,0.00390340826083
33,F,D,0.00300708755821
34,F,E,0.0432494976533
35,F,G,0.00218765449435
36,G,A,0.00860763380105
37,G,B,0.00409293838261
38,G,C,0.0298067439332
39,G,D,0.00761110703595
40,G,E,0.00257793763056
41,G,F,0.00218765449435
