,Start,End,Attenuation
0,A,B,0.00764509223714
1,A,C,0.00577347366405
2,A,D,0.0239989390728
3,A,E,0.00359844662592
4,A,F,0.00145796197108
5,A,G,0.199217471563
6,A,H,0.0015359304256
7,B,A,0.00764509223714
8,B,C,0.00533773297368
9,B,D,0.0189789820667
10,B,E,0.00776676717268
11,B,F,0.00389647535496
12,B,G,0.00621381587054
13,B,H,0.00501405198997
14,C,A,0.00577347366405
15,C,B,0.00533773297368
16,C,D,0.0039519006294
17,C,E,0.019372516677
18,C,F,0.0026056126743
19,C,G,0.0042227142025
20,C,H,0.00165430185122
21,D,A,0.0239989390728
22,D,B,0.0189789820667
23,D,C,0.0039519006294
24,D,E,0.00361233405821
25,D,F,0.00184741052294
26,D,G,0.0230196403927
27,D,H,0.00241760146525
28,E,A,0.00359844662592
29,E,B,0.00776676717268
30,E,C,0.019372516677
31,E,D,0.00361233405821
32,E,F,0.00649154650902
33,E,G,0.00282485985042
34,E,H,0.00291574341243
35,F,A,0.00145796197108
36,F,B,0.00389647535496
37,F,C,0.0026056126743
38,F,D,0.00184741052294
39,F,E,0.00649154650902
40,F,G,0.001280453586
41,F,H,0.00828635903053
42,G,A,0.199217471563
43,G,B,0.00621381587054
44,G,C,0.0042227142025
45,G,D,0.0230196403927
46,G,E,0.00282485985042
47,G,F,0.001280453586
48,G,H,0.00141730787374
49,H,A,0.0015359304256
50,H,B,0.00501405198997
51,H,C,0.00165430185122
52,H,D,0.00241760146525
53,H,E,0.00291574341243
54,H,F,0.00828635903053
55,H,G,0.00141730787374
