,Start,End,Attenuation
0,A,B,0.00235582279831
1,A,C,0.00863661504113
2,A,D,0.00382031555671
3,A,E,0.00189404693674
4,A,F,0.00524254365344
5,B,A,0.00235582279831
6,B,C,0.0103094798593
7,B,D,0.00859167933295
8,B,E,0.00392254752025
9,B,F,0.00269518071643
10,C,A,0.00863661504113
11,C,B,0.0103094798593
12,C,D,0.0118674117114
13,C,E,0.00347904639281
14,C,F,0.00539513486839
15,D,A,0.00382031555671
16,D,B,0.00859167933295
17,D,C,0.0118674117114
18,D,E,0.0165036653362
19,D,F,0.0126439794917
20,E,A,0.00189404693674
21,E,B,0.00392254752025
22,E,C,0.00347904639281
23,E,D,0.0165036653362
24,E,F,0.00766808090562
25,F,A,0.00524254365344
26,F,B,0.00269518071643
27,F,C,0.00539513486839
28,F,D,0.0126439794917
29,F,E,0.00766808090562
