,Start,End,Attenuation
0,A,B,0.0110599319072
1,A,C,0.0293903283747
2,A,D,0.045214197922
3,A,E,0.0101262286646
4,A,F,0.00349846271153
5,B,A,0.0110599319072
6,B,C,0.00939814839494
7,B,D,0.00983360061052
8,B,E,0.00302291252445
9,B,F,0.0173602492627
10,C,A,0.0293903283747
11,C,B,0.00939814839494
12,C,D,0.754532107734
13,C,E,0.00449160017407
14,C,F,0.00381494019381
15,D,A,0.045214197922
16,D,B,0.00983360061052
17,D,C,0.754532107734
18,D,E,0.00524144405862
19,D,F,0.00373409180172
20,E,A,0.0101262286646
21,E,B,0.00302291252445
22,E,C,0.00449160017407
23,E,D,0.00524144405862
24,E,F,0.00150637596429
25,F,A,0.00349846271153
26,F,B,0.0173602492627
27,F,C,0.00381494019381
28,F,D,0.00373409180172
29,F,E,0.00150637596429
