,Start,End,Attenuation
0,A,B,0.0112262362254
1,A,C,0.0831219385418
2,A,D,0.00657617511859
3,A,E,0.00692226175912
4,A,F,0.00436689483542
5,A,G,0.00722962805722
6,A,H,0.007552947804
7,A,I,0.00459009351091
8,B,A,0.0112262362254
9,B,C,0.0065020305484
10,B,D,0.00828967656151
11,B,E,0.00217319598761
12,B,F,0.00251038318788
13,B,G,0.00426110806187
14,B,H,0.0645932351538
15,B,I,0.00205629878866
16,C,A,0.0831219385418
17,C,B,0.0065020305484
18,C,D,0.00639817111727
19,C,E,0.0114827197627
20,C,F,0.00634978510169
21,C,G,0.00508655109412
22,C,H,0.00525393511008
23,C,I,0.00767256391987
24,D,A,0.00657617511859
25,D,B,0.00828967656151
26,D,C,0.00639817111727
27,D,E,0.00228514772188
28,D,F,0.00775653128509
29,D,G,0.00184047852157
30,D,H,0.0146729725545
31,D,I,0.00395341632935
32,E,A,0.00692226175912
33,E,B,0.00217319598761
34,E,C,0.0114827197627
35,E,D,0.00228514772188
36,E,F,0.00392853229366
37,E,G,0.00348292661687
38,E,H,0.00187032642
39,E,I,0.00825820732169
40,F,A,0.00436689483542
41,F,B,0.00251038318788
42,F,C,0.00634978510169
43,F,D,0.00775653128509
44,F,E,0.00392853229366
45,F,G,0.00141753017562
46,F,H,0.00287141850775
47,F,I,0.0263253823732
48,G,A,0.00722962805722
49,G,B,0.00426110806187
50,G,C,0.00508655109412
51,G,D,0.00184047852157
52,G,E,0.00348292661687
53,G,F,0.00141753017562
54,G,H,0.00274050108021
55,G,I,0.00162769561783
56,H,A,0.007552947804
57,H,B,0.0645932351538
58,H,C,0.00525393511008
59,H,D,0.0146729725545
60,H,E,0.00187032642
61,H,F,0.00287141850775
62,H,G,0.00274050108021
63,H,I,0.00210408863682
64,I,A,0.00459009351091
65,I,B,0.00205629878866
66,I,C,0.00767256391987
67,I,D,0.00395341632935
68,I,E,0.00825820732169
69,I,F,0.0263253823732
70,I,G,0.00162769561783
71,I,H,0.00210408863682
