,Start,End,Attenuation
0,A,B,0.0212931912545
1,A,C,0.0212874040481
2,A,D,0.0088630200571
3,A,E,0.00606088462852
4,A,F,0.153443689879
5,A,G,0.218877950717
6,A,H,0.0169728715079
7,A,I,0.00347203156862
8,B,A,0.0212931912545
9,B,C,0.0933946502937
10,B,D,0.00342168999884
11,B,E,0.00804368575805
12,B,F,0.0215344482948
13,B,G,0.0124371170246
14,B,H,0.0112905192436
15,B,I,0.00464416920087
16,C,A,0.0212874040481
17,C,B,0.0933946502937
18,C,D,0.00327658435829
19,C,E,0.0048752801368
20,C,F,0.015836637992
21,C,G,0.0125894139992
22,C,H,0.00721121485857
23,C,I,0.00311084809064
24,D,A,0.0088630200571
25,D,B,0.00342168999884
26,D,C,0.00327658435829
27,D,E,0.00329807820912
28,D,F,0.00932524906426
29,D,G,0.0136078935579
30,D,H,0.00772676163476
31,D,I,0.00226601147442
32,E,A,0.00606088462852
33,E,B,0.00804368575805
34,E,C,0.0048752801368
35,E,D,0.00329807820912
36,E,F,0.00915563083259
37,E,G,0.00530702873702
38,E,H,0.0255976722863
39,E,I,0.0584597988392
40,F,A,0.153443689879
41,F,B,0.0215344482948
42,F,C,0.015836637992
43,F,D,0.00932524906426
44,F,E,0.00915563083259
45,F,G,0.0874169834502
46,F,H,0.0380637049134
47,F,I,0.00469977143998
48,G,A,0.218877950717
49,G,B,0.0124371170246
50,G,C,0.0125894139992
51,G,D,0.0136078935579
52,G,E,0.00530702873702
53,G,F,0.0874169834502
54,G,H,0.0157920186374
55,G,I,0.00313653220056
56,H,A,0.0169728715079
57,H,B,0.0112905192436
58,H,C,0.00721121485857
59,H,D,0.00772676163476
60,H,E,0.0255976722863
61,H,F,0.0380637049134
62,H,G,0.0157920186374
63,H,I,0.00956852670753
64,I,A,0.00347203156862
65,I,B,0.00464416920087
66,I,C,0.00311084809064
67,I,D,0.00226601147442
68,I,E,0.0584597988392
69,I,F,0.00469977143998
70,I,G,0.00313653220056
71,I,H,0.00956852670753
