,Start,End,Attenuation
0,A,B,0.003565084092
1,A,C,0.00239211958828
2,A,D,0.00665061380206
3,A,E,0.00227596950701
4,A,F,0.0154754614181
5,B,A,0.003565084092
6,B,C,0.0303868027545
7,B,D,0.044032545847
8,B,E,0.00415290012338
9,B,F,0.0128101931021
10,C,A,0.00239211958828
11,C,B,0.0303868027545
12,C,D,0.0141038522252
13,C,E,0.00229123241896
14,C,F,0.0064139046843
15,D,A,0.00665061380206
16,D,B,0.044032545847
17,D,C,0.0141038522252
18,D,E,0.00352979429079
19,D,F,0.0559785593945
20,E,A,0.00227596950701
21,E,B,0.00415290012338
22,E,C,0.00229123241896
23,E,D,0.00352979429079
24,E,F,0.00325295226462
25,F,A,0.0154754614181
26,F,B,0.0128101931021
27,F,C,0.0064139046843
28,F,D,0.0559785593945
29,F,E,0.00325295226462
