,Start,End,Attenuation
0,A,B,0.00285212908645
1,A,C,0.00262152178424
2,A,D,0.00843186064113
3,A,E,0.00650820974674
4,A,F,0.00285351593495
5,A,G,0.00147441759625
6,A,H,0.00217351375941
7,B,A,0.00285212908645
8,B,C,0.00363061966123
9,B,D,0.00404263558085
10,B,E,0.00829665087318
11,B,F,0.00257527235931
12,B,G,0.00570642644272
13,B,H,0.0778494670337
14,C,A,0.00262152178424
15,C,B,0.00363061966123
16,C,D,0.0130296130638
17,C,E,0.0138166802932
18,C,F,0.0588120125526
19,C,G,0.00837246787652
20,C,H,0.00406379377615
21,D,A,0.00843186064113
22,D,B,0.00404263558085
23,D,C,0.0130296130638
24,D,E,0.0428005873305
25,D,F,0.0156503845838
26,D,G,0.00337212415653
27,D,H,0.00356126300072
28,E,A,0.00650820974674
29,E,B,0.00829665087318
30,E,C,0.0138166802932
31,E,D,0.0428005873305
32,E,F,0.0100788594229
33,E,G,0.005290275139
34,E,H,0.00702149288722
35,F,A,0.00285351593495
36,F,B,0.00257527235931
37,F,C,0.0588120125526
38,F,D,0.0156503845838
39,F,E,0.0100788594229
40,F,G,0.00442748848478
41,F,H,0.00269304482919
42,G,A,0.00147441759625
43,G,B,0.00570642644272
44,G,C,0.00837246787652
45,G,D,0.00337212415653
46,G,E,0.005290275139
47,G,F,0.00442748848478
48,G,H,0.00957703800233
49,H,A,0.00217351375941
50,H,B,0.0778494670337
51,H,C,0.00406379377615
52,H,D,0.00356126300072
53,H,E,0.00702149288722
54,H,F,0.00269304482919
55,H,G,0.00957703800233
