,Start,End,Attenuation
0,A,B,0.00651794646289
1,A,C,0.00319257476667
2,A,D,0.00166105093073
3,A,E,0.00498150826966
4,A,F,0.00600265187598
5,A,G,0.00159464917427
6,A,H,0.00199181066921
7,A,I,0.00209335995557
8,B,A,0.00651794646289
9,B,C,0.0139927361128
10,B,D,0.00663553906074
11,B,E,0.010005841138
12,B,F,0.0256085948657
13,B,G,0.00275889160342
14,B,H,0.00978454195777
15,B,I,0.00722235054854
16,C,A,0.00319257476667
17,C,B,0.0139927361128
18,C,D,0.0101457266288
19,C,E,0.0271707291699
20,C,F,0.0425185320214
21,C,G,0.00845385211997
22,C,H,0.0133150914624
23,C,I,0.0573136944713
24,D,A,0.00166105093073
25,D,B,0.00663553906074
26,D,C,0.0101457266288
27,D,E,0.00394470497652
28,D,F,0.00542121432878
29,D,G,0.00318618015423
30,D,H,0.21001147467
31,D,I,0.0156252215368
32,E,A,0.00498150826966
33,E,B,0.010005841138
34,E,C,0.0271707291699
35,E,D,0.00394470497652
36,E,F,0.0705143470309
37,E,G,0.00833335370064
38,E,H,0.00478001394697
39,E,I,0.0107368948711
40,F,A,0.00600265187598
41,F,B,0.0256085948657
42,F,C,0.0425185320214
43,F,D,0.00542121432878
44,F,E,0.0705143470309
45,F,G,0.00546701548477
46,F,H,0.00715129635004
47,F,I,0.0122749050187
48,G,A,0.00159464917427
49,G,B,0.00275889160342
50,G,C,0.00845385211997
51,G,D,0.00318618015423
52,G,E,0.00833335370064
53,G,F,0.00546701548477
54,G,H,0.00323955783679
55,G,I,0.0101937182439
56,H,A,0.00199181066921
57,H,B,0.00978454195777
58,H,C,0.0133150914624
59,H,D,0.21001147467
60,H,E,0.00478001394697
61,H,F,0.00715129635004
62,H,G,0.00323955783679
63,H,I,0.0170187279461
64,I,A,0.00209335995557
65,I,B,0.00722235054854
66,I,C,0.0573136944713
67,I,D,0.0156252215368
68,I,E,0.0107368948711
69,I,F,0.0122749050187
70,I,G,0.0101937182439
71,I,H,0.0170187279461
