,Start,End,Attenuation
0,A,B,0.0139119820715
1,A,C,0.00655310881205
2,A,D,5.76286984999
3,A,E,0.00228513529818
4,A,F,0.00208504242704
5,A,G,0.00385924690259
6,B,A,0.0139119820715
7,B,C,0.0409139779697
8,B,D,0.0136798448285
9,B,E,0.00617398070353
10,B,F,0.0037100288398
11,B,G,0.00545256863277
12,C,A,0.00655310881205
13,C,B,0.0409139779697
14,C,D,0.00635939329176
15,C,E,0.00727990613371
16,C,F,0.00738330642817
17,C,G,0.00933633951972
18,D,A,5.76286984999
19,D,B,0.0136798448285
20,D,C,0.00635939329176
21,D,E,0.00228906354928
22,D,F,0.002026035
23,D,G,0.00368293995935
24,E,A,0.00228513529818
25,E,B,0.00617398070353
26,E,C,0.00727990613371
27,E,D,0.00228906354928
28,E,F,0.00281586628997
29,E,G,0.00220533895394
30,F,A,0.00208504242704
31,F,B,0.0037100288398
32,F,C,0.00738330642817
33,F,D,0.002026035
34,F,E,0.00281586628997
35,F,G,0.0158020958973
36,G,A,0.00385924690259
37,G,B,0.00545256863277
38,G,C,0.00933633951972
39,G,D,0.00368293995935
40,G,E,0.00220533895394
41,G,F,0.0158020958973
