,Start,End,Attenuation
0,A,B,0.0552104928053
1,A,C,0.00169036829583
2,A,D,0.0145351475086
3,A,E,0.00306544814182
4,A,F,0.00175706861879
5,A,G,0.00535918843801
6,A,H,0.0961991855133
7,B,A,0.0552104928053
8,B,C,0.00195880214976
9,B,D,0.0593461471979
10,B,E,0.00262278650937
11,B,F,0.00173909305558
12,B,G,0.0110533176318
13,B,H,0.017911418208
14,C,A,0.00169036829583
15,C,B,0.00195880214976
16,C,D,0.00235378918854
17,C,E,0.0036989371284
18,C,F,0.00905554340823
19,C,G,0.00280267751856
20,C,H,0.0015062299933
21,D,A,0.0145351475086
22,D,B,0.0593461471979
23,D,C,0.00235378918854
24,D,E,0.00232249485564
25,D,F,0.00176828996077
26,D,G,0.0341928614544
27,D,H,0.00760921370088
28,E,A,0.00306544814182
29,E,B,0.00262278650937
30,E,C,0.0036989371284
31,E,D,0.00232249485564
32,E,F,0.0137311237867
33,E,G,0.00185138230527
34,E,H,0.00335382106709
35,F,A,0.00175706861879
36,F,B,0.00173909305558
37,F,C,0.00905554340823
38,F,D,0.00176828996077
39,F,E,0.0137311237867
40,F,G,0.00167778077798
41,F,H,0.0017410055897
42,G,A,0.00535918843801
43,G,B,0.0110533176318
44,G,C,0.00280267751856
45,G,D,0.0341928614544
46,G,E,0.00185138230527
47,G,F,0.00167778077798
48,G,H,0.00355089173316
49,H,A,0.0961991855133
50,H,B,0.017911418208
51,H,C,0.0015062299933
52,H,D,0.00760921370088
53,H,E,0.00335382106709
54,H,F,0.0017410055897
55,H,G,0.00355089173316
