,Start,End,Attenuation
0,A,B,0.00591254101518
1,A,C,0.00460473868318
2,A,D,0.0777770440652
3,A,E,0.0198207374408
4,A,F,0.00627481418645
5,B,A,0.00591254101518
6,B,C,0.0593761528037
7,B,D,0.0110387889506
8,B,E,0.0117609434698
9,B,F,0.00334906631323
10,C,A,0.00460473868318
11,C,B,0.0593761528037
12,C,D,0.00802593849552
13,C,E,0.0121286538927
14,C,F,0.00225964031111
15,D,A,0.0777770440652
16,D,B,0.0110387889506
17,D,C,0.00802593849552
18,D,E,0.0499840014046
19,D,F,0.00549200718133
20,E,A,0.0198207374408
21,E,B,0.0117609434698
22,E,C,0.0121286538927
23,E,D,0.0499840014046
24,E,F,0.00312207974818
25,F,A,0.00627481418645
26,F,B,0.00334906631323
27,F,C,0.00225964031111
28,F,D,0.00549200718133
29,F,E,0.00312207974818
