,Start,End,Attenuation
0,A,B,0.00584978471613
1,A,C,0.00307830971976
2,A,D,0.00419035120792
3,A,E,0.014356169271
4,A,F,0.00950231934295
5,A,G,0.00733201576564
6,A,H,0.0044225802899
7,A,I,0.0147156576508
8,B,A,0.00584978471613
9,B,C,0.00315786216066
10,B,D,0.00213217486874
11,B,E,0.0109723608812
12,B,F,0.00439990457848
13,B,G,0.00931464388813
14,B,H,0.00267067538574
15,B,I,0.00376743646416
16,C,A,0.00307830971976
17,C,B,0.00315786216066
18,C,D,0.0117434843144
19,C,E,0.00192687744504
20,C,F,0.0146720537366
21,C,G,0.0160831351508
22,C,H,0.0259236485229
23,C,I,0.00746588581573
24,D,A,0.00419035120792
25,D,B,0.00213217486874
26,D,C,0.0117434843144
27,D,E,0.00192260092486
28,D,F,0.0226594246415
29,D,G,0.00714029544416
30,D,H,0.100867191427
31,D,I,0.0192377062936
32,E,A,0.014356169271
33,E,B,0.0109723608812
34,E,C,0.00192687744504
35,E,D,0.00192260092486
36,E,F,0.00362057903511
37,E,G,0.00442522456419
38,E,H,0.00213458709284
39,E,I,0.00402067489689
40,F,A,0.00950231934295
41,F,B,0.00439990457848
42,F,C,0.0146720537366
43,F,D,0.0226594246415
44,F,E,0.00362057903511
45,F,G,0.0286002768426
46,F,H,0.0395707951608
47,F,I,0.0836497655756
48,G,A,0.00733201576564
49,G,B,0.00931464388813
50,G,C,0.0160831351508
51,G,D,0.00714029544416
52,G,E,0.00442522456419
53,G,F,0.0286002768426
54,G,H,0.0118672918441
55,G,I,0.0132540300834
56,H,A,0.0044225802899
57,H,B,0.00267067538574
58,H,C,0.0259236485229
59,H,D,0.100867191427
60,H,E,0.00213458709284
61,H,F,0.0395707951608
62,H,G,0.0118672918441
63,H,I,0.0199201713556
64,I,A,0.0147156576508
65,I,B,0.00376743646416
66,I,C,0.00746588581573
67,I,D,0.0192377062936
68,I,E,0.00402067489689
69,I,F,0.0836497655756
70,I,G,0.0132540300834
71,I,H,0.0199201713556
