,Start,End,Attenuation
0,A,B,0.0204679478116
1,A,C,0.0149021257136
2,A,D,0.0193850382128
3,A,E,0.00213956852422
4,A,F,0.0142478033675
5,A,G,0.00500829285093
6,A,H,0.00271970944152
7,B,A,0.0204679478116
8,B,C,0.00694362215961
9,B,D,0.0358253245945
10,B,E,0.00467252773262
11,B,F,0.0180863227773
12,B,G,0.00552736691037
13,B,H,0.00320078261411
14,C,A,0.0149021257136
15,C,B,0.00694362215961
16,C,D,0.00457860511171
17,C,E,0.00160779041686
18,C,F,0.00374216512088
19,C,G,0.00201174825869
20,C,H,0.00543421909997
21,D,A,0.0193850382128
22,D,B,0.0358253245945
23,D,C,0.00457860511171
24,D,E,0.0033990958912
25,D,F,0.215421411732
26,D,G,0.014453729092
27,D,H,0.00193234535998
28,E,A,0.00213956852422
29,E,B,0.00467252773262
30,E,C,0.00160779041686
31,E,D,0.0033990958912
32,E,F,0.00294326022289
33,E,G,0.00218932809228
34,E,H,0.0019432218513
35,F,A,0.0142478033675
36,F,B,0.0180863227773
37,F,C,0.00374216512088
38,F,D,0.215421411732
39,F,E,0.00294326022289
40,F,G,0.0255556471971
41,F,H,0.00161735458266
42,G,A,0.00500829285093
43,G,B,0.00552736691037
44,G,C,0.00201174825869
45,G,D,0.014453729092
46,G,E,0.00218932809228
47,G,F,0.0255556471971
48,G,H,0.00103679080763
49,H,A,0.00271970944152
50,H,B,0.00320078261411
51,H,C,0.00543421909997
52,H,D,0.00193234535998
53,H,E,0.0019432218513
54,H,F,0.00161735458266
55,H,G,0.00103679080763
