,Start,End,Attenuation
0,A,B,0.106882473446
1,A,C,0.377164311376
2,A,D,0.00811502507454
3,A,E,0.00343904227223
4,A,F,0.00209682151523
5,A,G,0.00804224704687
6,A,H,0.00620743636225
7,A,I,0.00434177465179
8,B,A,0.106882473446
9,B,C,0.159793165315
10,B,D,0.00684303282361
11,B,E,0.00282648320684
12,B,F,0.0017386422485
13,B,G,0.0052248195199
14,B,H,0.00408709460703
15,B,I,0.00427878760884
16,C,A,0.377164311376
17,C,B,0.159793165315
18,C,D,0.00988975492377
19,C,E,0.0036896423098
20,C,F,0.00215739660078
21,C,G,0.00775801963026
22,C,H,0.00566137943059
23,C,I,0.00523937780604
24,D,A,0.00811502507454
25,D,B,0.00684303282361
26,D,C,0.00988975492377
27,D,E,0.0175372807646
28,D,F,0.00552149284249
29,D,G,0.0130963856391
30,D,H,0.00669097743149
31,D,I,0.035227743194
32,E,A,0.00343904227223
33,E,B,0.00282648320684
34,E,C,0.0036896423098
35,E,D,0.0175372807646
36,E,F,0.0277880759929
37,E,G,0.0132166801443
38,E,H,0.00769399154073
39,E,I,0.0104958625061
40,F,A,0.00209682151523
41,F,B,0.0017386422485
42,F,C,0.00215739660078
43,F,D,0.00552149284249
44,F,E,0.0277880759929
45,F,G,0.00750832165509
46,F,H,0.00610349387117
47,F,I,0.00413605951432
48,G,A,0.00804224704687
49,G,B,0.0052248195199
50,G,C,0.00775801963026
51,G,D,0.0130963856391
52,G,E,0.0132166801443
53,G,F,0.00750832165509
54,G,H,0.0817821175061
55,G,I,0.00518560009468
56,H,A,0.00620743636225
57,H,B,0.00408709460703
58,H,C,0.00566137943059
59,H,D,0.00669097743149
60,H,E,0.00769399154073
61,H,F,0.00610349387117
62,H,G,0.0817821175061
63,H,I,0.00330987706472
64,I,A,0.00434177465179
65,I,B,0.00427878760884
66,I,C,0.00523937780604
67,I,D,0.035227743194
68,I,E,0.0104958625061
69,I,F,0.00413605951432
70,I,G,0.00518560009468
71,I,H,0.00330987706472
