,Start,End,Attenuation
0,A,B,0.0119695654328
1,A,C,0.0031445826381
2,A,D,0.00510301254501
3,A,E,0.0289372540184
4,A,F,0.0946660072265
5,A,G,0.0160706109016
6,A,H,0.00232853245535
7,B,A,0.0119695654328
8,B,C,0.00354989868026
9,B,D,0.0105192110843
10,B,E,0.00762864286353
11,B,F,0.00723303053885
12,B,G,0.203618745883
13,B,H,0.00730806462575
14,C,A,0.0031445826381
15,C,B,0.00354989868026
16,C,D,0.00142142761429
17,C,E,0.00594080644975
18,C,F,0.00347114739169
19,C,G,0.00448070458898
20,C,H,0.00252407426823
21,D,A,0.00510301254501
22,D,B,0.0105192110843
23,D,C,0.00142142761429
24,D,E,0.00279248867246
25,D,F,0.0033616495958
26,D,G,0.00738139423783
27,D,H,0.00387826733818
28,E,A,0.0289372540184
29,E,B,0.00762864286353
30,E,C,0.00594080644975
31,E,D,0.00279248867246
32,E,F,0.061335685195
33,E,G,0.011361499022
34,E,H,0.00215249596948
35,F,A,0.0946660072265
36,F,B,0.00723303053885
37,F,C,0.00347114739169
38,F,D,0.0033616495958
39,F,E,0.061335685195
40,F,G,0.0097411584518
41,F,H,0.00189136454873
42,G,A,0.0160706109016
43,G,B,0.203618745883
44,G,C,0.00448070458898
45,G,D,0.00738139423783
46,G,E,0.011361499022
47,G,F,0.0097411584518
48,G,H,0.00601419706673
49,H,A,0.00232853245535
50,H,B,0.00730806462575
51,H,C,0.00252407426823
52,H,D,0.00387826733818
53,H,E,0.00215249596948
54,H,F,0.00189136454873
55,H,G,0.00601419706673
