,Start,End,Attenuation
0,A,B,0.0050671997947
1,A,C,0.00185740101047
2,A,D,0.00262206075837
3,A,E,0.00697738786016
4,A,F,0.0128576360906
5,A,G,0.00389305179446
6,B,A,0.0050671997947
7,B,C,0.00335142891303
8,B,D,0.00383006134435
9,B,E,0.00606726082998
10,B,F,0.00763467337352
11,B,G,0.0175804541649
12,C,A,0.00185740101047
13,C,B,0.00335142891303
14,C,D,0.0504981277393
15,C,E,0.00737178807731
16,C,F,0.00477132856921
17,C,G,0.0104767311151
18,D,A,0.00262206075837
19,D,B,0.00383006134435
20,D,C,0.0504981277393
21,D,E,0.0171911601276
22,D,F,0.00871803008933
23,D,G,0.0127693060291
24,E,A,0.00697738786016
25,E,B,0.00606726082998
26,E,C,0.00737178807731
27,E,D,0.0171911601276
28,E,F,0.0955394386214
29,E,G,0.0144425075025
30,F,A,0.0128576360906
31,F,B,0.00763467337352
32,F,C,0.00477132856921
33,F,D,0.00871803008933
34,F,E,0.0955394386214
35,F,G,0.0122931692034
36,G,A,0.00389305179446
37,G,B,0.0175804541649
38,G,C,0.0104767311151
39,G,D,0.0127693060291
40,G,E,0.0144425075025
41,G,F,0.0122931692034
