,Start,End,Attenuation
0,A,B,0.00315990834346
1,A,C,0.0427514590745
2,A,D,0.0430836528841
3,A,E,0.01415418588
4,A,F,0.00251619862125
5,A,G,0.00297306718706
6,B,A,0.00315990834346
7,B,C,0.00221325262078
8,B,D,0.00593285774175
9,B,E,0.00236314586627
10,B,F,0.0141163268822
11,B,G,0.397170332904
12,C,A,0.0427514590745
13,C,B,0.00221325262078
14,C,D,0.0126706754962
15,C,E,0.0379119499366
16,C,F,0.0021151079909
17,C,G,0.00215658855405
18,D,A,0.0430836528841
19,D,B,0.00593285774175
20,D,C,0.0126706754962
21,D,E,0.0092368698013
22,D,F,0.00397663885384
23,D,G,0.00541750778332
24,E,A,0.01415418588
25,E,B,0.00236314586627
26,E,C,0.0379119499366
27,E,D,0.0092368698013
28,E,F,0.00274481821535
29,E,G,0.00238750891931
30,F,A,0.00251619862125
31,F,B,0.0141163268822
32,F,C,0.0021151079909
33,F,D,0.00397663885384
34,F,E,0.00274481821535
35,F,G,0.020973210025
36,G,A,0.00297306718706
37,G,B,0.397170332904
38,G,C,0.00215658855405
39,G,D,0.00541750778332
40,G,E,0.00238750891931
41,G,F,0.020973210025
